NRUN	NEvent	NtrackX	NtrackY	Ntrack	Theta	Phi	IdEv	Nview	Sdet
826	1.49231e+06	4	5	4	40.13	120.39	0	5	20.7889
826	1.49248e+06	7	5	5	44.82	240.82	0	7	22.5812
826	1.52032e+06	14	12	12	43.1	230.33	0	14	24.4034
827	2041	10	6	5	49.88	210.68	0	6	30.2734
827	19748	5	7	5	52.38	241.93	0	5	25.295
827	28560	14	15	14	52.68	127.81	0	14	28.309
827	35288	9	7	7	40.59	230.76	0	9	23.0576
827	36252	7	6	6	52.9	140.86	0	6	30.9267
827	37249	6	6	6	40.42	202.52	0	6	25.3748
827	37631	5	5	5	50.95	161.42	0	5	30.5865
827	41330	5	5	5	67.78	152.32	0	5	37.3458
827	46379	10	9	8	53.04	206.69	0	11	31.8417
827	46401	5	3	3	55.72	164.27	0	5	32.4287
827	57315	5	5	5	49.34	161.19	0	5	29.8394
827	58555	10	7	7	40.85	234.96	0	7	22.2842
827	68150	5	5	5	41.75	210.78	0	5	26.0872
827	68546	9	8	8	52.21	138.53	0	8	30.2924
827	77568	5	5	5	41.31	163.41	0	5	25.5161
827	80125	7	6	6	46.28	132.09	0	7	26.4321
827	83975	7	7	7	50.36	127.86	0	7	27.3481
827	85612	5	5	5	54.05	161.57	0	5	31.9775
827	97336	7	8	6	41.12	115.3	0	6	19.7984
827	101493	14	14	13	46.58	148.13	0	14	28.5884
827	106126	6	5	5	50.47	110.23	0	5	21.7183
827	115723	8	7	6	41.98	195.33	0	8	25.7624
827	117154	6	5	5	55.38	145.44	0	5	32.4994
827	118696	5	5	5	47.62	155.4	0	5	29.2506
827	129567	7	5	5	47.66	241.17	0	7	23.6806
827	154009	5	5	5	47.82	126.45	0	5	25.8879
827	155439	5	5	5	54.06	229.36	0	5	29.5611
827	162803	20	20	19	52.39	200.47	0	21	31.3802
827	173149	5	4	4	52	213.22	0	5	31.1194
827	177285	8	6	6	47.61	147.49	0	5	29.07
827	184684	9	9	7	50.24	207.63	0	8	30.5343
827	186659	5	5	5	50.15	112.96	0	5	22.6498
827	189687	7	6	6	43.71	205.48	0	5	27.2356
827	207507	5	4	4	58.47	249.75	0	5	24.3155
827	207587	12	10	7	44.29	109.3	0	7	19.0871
827	221313	11	10	8	54.65	253.46	0	5	21.5317
827	231333	7	7	7	40.85	240.72	0	7	20.8277
827	232755	5	5	5	41.82	162.01	0	5	25.9081
827	237599	7	6	6	53.98	138.99	0	6	31.1313
827	238034	6	6	6	43.03	220.08	0	6	26.0365
827	240032	7	7	7	57.25	160.05	0	7	33.4429
827	246512	11	11	9	40.46	241.09	0	12	20.5459
827	251664	6	6	6	51.6	151.99	0	6	31.1678
827	255923	22	23	17	44.01	152.31	0	19	27.389
827	263773	18	7	6	52.2	245.8	0	5	23.8545
827	265410	5	4	4	53.23	219.95	0	5	30.9619
827	267507	5	5	5	43.97	135.93	0	5	25.9705
827	271464	8	7	7	55.98	129.72	0	7	30.1013
827	291047	10	9	9	49.58	132.67	0	9	28.0792
827	292381	5	5	4	49.43	113.38	0	5	22.5373
827	298509	5	4	4	46.45	232.08	0	5	25.6206
827	304424	14	15	14	53.16	149.5	0	14	31.801
827	312692	4	5	4	43.94	229.22	0	5	25.0408
827	315148	5	5	5	44.75	196.7	0	5	27.363
827	336914	5	5	5	40.56	247.19	0	5	18.7797
827	351774	6	6	6	44.63	200.7	0	6	27.5841
827	363661	5	4	4	41.37	235.45	0	5	22.4227
827	364474	5	5	5	42.74	232.47	0	5	23.7717
827	364813	7	6	6	50.3	144.23	0	7	30.1216
827	366096	8	6	6	51.65	139.07	0	7	30.1235
827	369962	14	14	14	55.34	152.33	0	14	32.841
827	377648	5	5	5	62.93	223.49	0	5	34.11
827	378066	9	9	9	50.12	128.91	0	9	27.4975
827	383196	5	5	5	57.84	232.89	0	5	30.1133
827	390902	5	5	5	48.97	250.29	0	5	20.9816
827	410302	5	5	5	59.35	110.78	0	5	24.8024
827	411905	10	10	9	62.08	226.38	0	10	33.2258
827	414558	5	5	5	46.58	234.05	0	5	25.2069
827	420633	5	5	5	66.73	226.21	0	5	34.7183
827	435950	13	12	8	57.57	208.29	0	12	33.7568
827	437517	6	5	5	52.44	234.64	0	5	27.5618
827	441715	6	5	4	50.35	204.69	0	5	30.5856
827	452270	5	5	5	65.47	222.53	0	5	35.1061
827	455182	5	4	4	44.73	208.49	0	5	27.7562
827	455718	5	4	4	52.78	136.34	0	5	30.1839
827	461254	6	6	6	44.92	133.58	0	6	26.0518
827	461773	6	5	5	51.74	105.23	0	6	20.0405
827	463185	7	5	4	63.35	217.03	0	6	35.2724
827	463419	16	16	16	51.02	242.17	0	16	24.6978
827	466851	6	5	5	67.92	152.52	0	6	37.3903
827	474876	8	8	7	42.61	226.22	0	7	24.9275
827	486069	10	10	10	56.45	219.46	0	10	32.3848
827	486313	6	5	5	63.9	164.1	0	6	35.533
827	488856	9	8	8	51.46	242.49	0	8	24.7578
827	489959	5	4	4	53.3	140.58	0	5	31.0648
827	498971	6	5	5	61.7	233.14	0	6	31.367
827	500610	7	7	7	43.6	159.4	0	7	27.0337
827	505140	5	6	4	59.72	213.05	0	5	34.3652
827	506632	5	6	4	46.07	203.71	0	5	28.4463
827	507910	7	9	7	61.64	223.06	0	7	33.7528
827	517099	9	8	8	42.41	210.47	0	9	26.4592
827	517567	5	5	5	55.56	214.03	0	5	32.6206
827	527408	6	5	5	57.13	244.54	0	5	26.0208
827	532870	6	4	4	44.45	204.53	0	6	27.618
827	532928	5	5	5	50.36	122.28	0	5	25.838
827	537044	7	8	7	60.92	155.08	0	7	35.0722
827	541196	10	7	7	59.74	229.31	0	10	31.7312
827	542163	10	11	10	51.87	208.19	0	10	31.2892
827	547491	5	5	4	63.13	251.83	0	5	24.6507
827	562899	5	5	5	55.7	154.54	0	5	33.0038
827	573884	7	6	6	42.8	199.87	0	5	26.5644
827	595722	5	5	5	48.59	137.27	0	5	28.4425
827	603267	6	5	5	46.96	135.49	0	6	27.3767
827	607131	8	6	6	42.71	196.18	0	8	26.2378
827	614161	5	4	4	59.4	205.77	0	5	34.505
827	615291	8	9	7	52.66	152.8	0	8	31.6659
827	624766	8	7	7	47.59	161.09	0	7	28.9888
827	633327	13	14	13	56.73	206.98	0	14	33.4341
827	642552	5	5	5	64.77	146.78	0	5	36.1332
827	661508	5	4	4	47.81	204.24	0	5	29.3394
827	663162	5	6	4	55.93	113.87	0	5	25.013
827	668267	5	7	5	62.61	249.74	0	5	25.477
827	676129	6	6	6	59.35	249.56	0	6	24.6551
827	679854	29	24	24	43.55	130.9	0	28	24.8724
827	686269	40	41	36	54.39	249.64	0	39	23.0967
827	696455	5	4	4	43.87	200.28	0	5	27.1604
827	696695	7	7	7	47.42	237.85	0	7	24.567
827	699868	8	6	6	51.89	243.45	0	7	24.5883
827	704085	9	8	8	58.71	135.61	0	9	32.4424
827	709568	6	6	6	57.36	120.75	0	6	27.995
827	712722	10	10	9	43.61	154.11	0	10	27.1842
827	715376	10	8	7	56.26	252.13	0	7	22.6131
827	715653	5	5	5	43.64	223.15	0	5	25.942
827	716429	9	8	8	41.12	134.18	0	9	24.2232
827	730170	5	5	5	47.99	213.37	0	5	29.2034
827	768129	10	6	5	42.04	249.7	0	6	18.5586
827	773574	6	6	6	50.31	127.69	0	6	27.2847
827	777443	7	6	6	45.88	131.74	0	7	26.1721
827	782106	6	6	6	49.55	160.7	0	6	29.9757
827	782139	9	8	8	40.44	140.36	0	8	24.7022
827	782851	5	4	4	71.51	211.64	0	5	38.1914
827	803444	5	5	5	61.42	237.09	0	5	30.0556
827	808186	7	7	7	63.2	143.01	0	7	35.2266
827	821365	9	9	8	45.07	143.23	0	10	27.453
827	825640	5	5	5	44.12	226.97	0	5	25.5571
827	830909	5	5	5	42.8	197.13	0	5	26.3702
827	846126	6	6	6	42.42	214.1	0	6	26.2743
827	852467	7	6	6	57.51	107.83	0	6	22.9651
827	852783	5	5	5	62.11	209.3	0	5	35.4557
827	860709	11	11	9	48.8	108.11	0	9	20.2845
827	874690	11	11	9	64.1	236.5	0	10	31.0662
827	882580	6	6	6	60.6	114.76	0	6	26.8278
827	887651	5	5	5	49.92	216.63	0	5	29.8587
827	888096	12	11	11	52.57	129.85	0	8	28.7631
827	901366	6	6	6	46.87	126.29	0	6	25.4223
827	905837	10	9	9	41.12	203.79	0	9	25.7996
827	915767	22	21	19	68.12	125.3	0	20	32.7613
827	939589	10	7	7	57.8	232.56	0	9	30.1897
827	941922	9	7	7	41.72	205.04	0	8	26.1517
827	944856	6	7	6	58.42	146.71	0	7	33.8446
827	950981	5	5	5	43.62	215.77	0	5	26.7876
827	980052	6	6	6	55.65	210.6	0	6	32.8808
827	980087	16	6	6	42.97	152.33	0	5	26.8318
827	987906	7	7	7	41.91	249.65	0	7	18.5234
827	994561	5	3	3	49.71	148.79	0	5	30.1673
827	998164	7	5	5	44.96	125.17	0	5	24.2724
827	1.00417e+06	8	9	8	52.68	149	0	9	31.5617
827	1.0054e+06	13	9	8	42.33	212.8	0	12	26.3068
827	1.0208e+06	6	5	5	66.16	129.29	0	5	33.4191
827	1.03874e+06	6	6	6	57.85	139.3	0	6	32.7587
827	1.04494e+06	5	5	4	47.51	219.15	0	5	28.4196
827	1.07084e+06	8	6	5	58.58	154.66	0	7	34.1821
827	1.09174e+06	5	4	4	45.13	151.06	0	5	27.9555
827	1.10508e+06	5	4	4	53.49	211.71	0	5	31.8868
827	1.10682e+06	13	13	11	42.17	127.54	0	12	23.4947
827	1.10976e+06	8	8	8	52.13	222.24	0	8	30.1371
827	1.11019e+06	9	7	7	52.74	197.8	0	7	31.3427
827	1.13219e+06	23	18	18	49.91	243.38	0	23	23.8612
827	1.13226e+06	6	5	5	42.77	225.5	0	5	25.1297
827	1.15796e+06	5	6	5	54.96	113.84	0	5	24.6781
827	1.15915e+06	8	7	7	40.19	126.48	0	7	22.2805
827	1.16378e+06	9	7	7	50.47	241	0	7	24.8689
827	1.16408e+06	5	5	5	44.47	164.45	0	5	27.1065
827	1.19167e+06	7	8	7	42.7	149.52	0	7	26.6161
827	1.19313e+06	6	6	6	42.84	250.44	0	6	18.617
827	1.2166e+06	32	32	30	50.58	217.01	0	33	30.1284
827	1.24254e+06	8	7	5	47.22	236.24	0	8	24.9251
827	1.24877e+06	8	9	7	58.88	222.77	0	8	32.8081
827	1.25401e+06	5	5	5	67.93	231.72	0	5	33.6223
827	1.26744e+06	7	6	6	48.87	222.45	0	7	28.6178
827	1.28456e+06	5	4	4	54.8	222.83	0	5	31.1835
827	1.28512e+06	7	7	7	42.28	211.96	0	7	26.3243
827	1.29869e+06	7	6	5	51.89	158.82	0	5	31.1906
827	1.30734e+06	16	14	13	51.85	138.22	0	15	30.0852
827	1.33995e+06	5	4	3	42.41	222.36	0	5	25.4178
827	1.35415e+06	8	7	6	48.8	230.99	0	9	26.9392
827	1.3551e+06	6	4	4	46.95	206.13	0	6	28.9257
827	1.35672e+06	10	9	9	50.9	130.31	0	10	28.1595
827	1.36062e+06	5	5	5	60.89	232.7	0	5	31.2267
827	1.36315e+06	6	5	5	51.48	242.53	0	5	24.7518
827	1.36425e+06	6	5	5	50.4	215.55	0	6	30.189
827	1.37179e+06	9	8	8	51.38	245.74	0	7	23.5799
827	1.37655e+06	10	6	5	45.3	161.67	0	8	27.7834
827	1.37698e+06	37	37	35	53.44	160.13	0	35	31.815
827	1.37948e+06	5	4	4	52.36	236.89	0	5	26.8871
827	1.3908e+06	5	5	5	55.48	143.98	0	5	32.4021
827	1.39196e+06	6	6	6	60.84	159.1	0	6	34.8977
827	1.39776e+06	6	7	6	49.42	148.7	0	6	30.0233
827	1.4076e+06	22	18	13	45.77	159.54	0	13	28.1643
827	1.41358e+06	14	11	11	62.52	126.44	0	14	31.5063
827	1.41597e+06	9	10	9	54.35	131.45	0	8	29.8642
827	1.46244e+06	6	4	4	51.78	133.34	0	6	29.1876
827	1.4674e+06	20	19	19	54.91	129.66	0	20	29.6684
827	1.47202e+06	7	6	6	47.35	161.76	0	6	28.819
827	1.48201e+06	7	7	6	45.18	116.44	0	6	21.8951
827	1.48762e+06	6	5	5	59.09	232.44	0	6	30.6833
827	1.49372e+06	7	6	6	51.98	117.47	0	7	24.9404
827	1.50107e+06	5	5	5	48.32	203.52	0	5	29.5764
827	1.50356e+06	7	7	7	42.63	199.38	0	7	26.4431
827	1.51233e+06	5	5	5	57.95	161.72	0	5	33.596
827	1.51617e+06	5	5	5	49.8	145.96	0	5	30.0325
827	1.5179e+06	5	5	5	43.43	156.97	0	5	27.0412
827	1.52522e+06	5	5	4	61	163.97	0	5	34.5341
827	1.5455e+06	5	4	4	54.39	208.09	0	5	32.4229
827	1.54678e+06	13	12	10	40.74	245.27	0	11	19.4579
827	1.55419e+06	7	6	6	49.04	198.64	0	7	29.6816
827	1.5587e+06	5	5	5	49.54	219.17	0	5	29.3916
827	1.56691e+06	8	8	6	52.71	214.77	0	7	31.3183
827	1.56929e+06	8	7	7	61.74	108.66	0	8	24.5197
827	1.57047e+06	7	5	5	43.74	231.28	0	7	24.517
827	1.57486e+06	7	5	5	45.1	144.34	0	6	27.5688
827	1.57953e+06	5	4	4	47.66	220.88	0	5	28.2691
827	1.58444e+06	5	5	4	57.38	151.48	0	5	33.6741
827	1.59372e+06	5	5	5	45.19	205.36	0	5	28.0166
827	1.6225e+06	5	5	5	62.27	202.71	0	5	35.5043
827	1.6488e+06	5	5	5	46.83	121.51	0	5	24.1304
827	1.65093e+06	9	8	8	51.34	204.11	0	9	31.0416
827	1.65634e+06	8	8	8	45.38	212.76	0	8	27.9239
827	1.67684e+06	7	7	7	42.15	209.54	0	7	26.3479
827	1.67821e+06	12	10	8	44.67	137.91	0	10	26.6194
827	1.68364e+06	7	6	6	44.37	155.38	0	6	27.5771
827	1.68834e+06	10	9	8	68.9	133.99	0	8	35.3657
827	1.68861e+06	5	5	5	50.97	217.57	0	5	30.2478
827	1.69111e+06	5	6	5	41.09	126.04	0	5	22.6305
827	1.69191e+06	5	5	5	59.71	249.79	0	5	24.6581
827	1.69773e+06	5	5	5	41.21	197.58	0	5	25.5429
827	1.69993e+06	7	5	5	51.15	245.04	0	5	23.7496
827	1.70473e+06	5	7	5	59.6	138.72	0	5	33.3317
827	1.70939e+06	8	7	7	62.01	142.01	0	8	34.6889
827	1.71145e+06	7	6	6	73.61	120.81	0	6	32.4314
827	1.71531e+06	5	5	5	49.66	224.22	0	5	28.6958
827	1.71877e+06	8	8	8	60.2	218.4	0	8	33.983
827	1.72319e+06	5	5	5	60.17	111.29	0	5	25.259
827	1.73228e+06	8	8	7	44.89	233.58	0	8	24.5439
827	1.73578e+06	5	5	5	51.65	133.66	0	5	29.1947
827	1.74538e+06	8	7	7	64.28	153.96	0	8	36.2622
827	1.74707e+06	15	15	15	43.14	214.59	0	15	26.6259
827	1.74758e+06	8	9	8	44.07	249.22	0	8	19.537
827	1.76978e+06	14	11	11	42.23	210.21	0	14	26.3705
827	1.77019e+06	7	6	6	45.61	208.97	0	7	28.2042
827	1.77049e+06	5	4	4	47.65	214.41	0	5	28.9596
827	1.78068e+06	6	5	5	42.8	143.52	0	6	26.2913
827	1.78819e+06	7	7	7	53.29	158.72	0	7	31.8308
827	1.78905e+06	5	4	4	42.83	209.44	0	5	26.7202
827	1.78926e+06	5	5	5	51.43	231.56	0	5	27.9462
827	1.79985e+06	7	5	5	44.6	161.02	0	7	27.4655
827	1.80015e+06	5	5	5	55.17	154.48	0	5	32.778
827	1.80988e+06	14	13	13	48.58	110.42	0	5	21.116
827	1.81136e+06	9	8	8	43.97	163.19	0	8	26.9646
827	1.81166e+06	8	9	7	42.14	148.4	0	10	26.2654
827	1.8177e+06	8	8	6	56.39	127.49	0	7	29.6826
827	1.82124e+06	5	5	5	45.35	139.2	0	5	27.1387
827	1.83142e+06	6	5	5	40.86	241.13	0	6	20.7194
827	1.83799e+06	6	4	4	71.7	219.51	0	5	37.3466
827	1.84376e+06	11	10	10	40.12	198.57	0	11	25.0102
827	1.84529e+06	5	4	3	45.13	126.18	0	5	24.5982
827	1.84995e+06	5	4	4	53.04	124.63	0	5	27.597
827	1.85364e+06	5	5	5	46.74	224.3	0	5	27.3056
827	1.86203e+06	6	5	5	43.66	203.19	0	5	27.1689
827	1.87072e+06	10	8	7	55.61	112.37	0	8	24.3136
827	1.87675e+06	11	12	10	61.98	242.95	0	10	28.135
827	1.88784e+06	5	5	5	47.27	134.32	0	5	27.3219
827	1.89003e+06	8	8	7	60.57	142.48	0	7	34.2331
827	1.89486e+06	11	8	8	48.63	156.76	0	7	29.7214
827	1.89945e+06	11	10	9	56.15	152.35	0	11	33.1843
827	1.90594e+06	7	6	5	73.34	146.48	0	5	38.4809
827	1.92233e+06	17	20	16	59.85	139.91	0	9	33.612
827	1.94191e+06	7	5	5	42.07	140.2	0	5	25.5624
827	1.95376e+06	6	6	5	51.81	146.29	0	5	30.9967
827	1.96738e+06	5	5	5	57.46	248.72	0	5	24.4506
827	1.97219e+06	6	6	6	64.36	155.46	0	6	36.2749
828	1021	11	10	10	58.59	205.55	0	10	34.1877
828	14831	7	6	6	50.34	249.39	0	7	21.822
828	16941	6	6	6	50.76	249.96	0	6	21.7443
828	34052	16	14	14	61.76	159.82	0	13	35.1879
828	36990	7	7	7	51.27	251.32	0	7	21.3675
828	39399	5	5	4	42.08	133.65	0	5	24.6336
828	44822	5	5	5	55.08	239.09	0	5	27.2385
828	46748	8	9	7	63.06	151.62	0	7	35.8179
828	54366	7	5	5	62.89	252.15	0	6	24.4395
828	55517	6	5	5	42.71	249	0	6	19.0713
828	60169	21	17	16	48.36	114.71	0	15	22.6028
828	76568	5	4	4	43.25	246.86	0	5	20.0176
828	84953	5	4	4	49.08	132.65	0	5	27.8485
828	88046	7	6	6	51.51	225.03	0	6	29.3834
828	94612	5	5	5	52.78	105	0	5	20.2623
828	107943	6	5	5	42.37	221.22	0	5	25.5482
828	117442	7	7	7	44.44	226.54	0	7	25.7931
828	120786	10	9	9	58.99	196.33	0	10	33.8125
828	142719	10	9	9	50.36	141.23	0	10	29.8246
828	162400	6	6	5	40.83	197.99	0	6	25.3643
828	173844	5	5	5	53.99	138.13	0	5	31.0019
828	178896	7	7	7	43.69	149.99	0	6	27.1645
828	189515	6	6	6	46.62	148.04	0	6	28.6039
828	192485	4	5	4	65.6	212.49	0	5	36.4563
828	196528	6	6	6	43.34	238.46	0	6	22.5871
828	197082	7	5	5	54.36	121.7	0	7	27.2258
828	197863	17	14	14	59.96	162.69	0	16	34.2853
828	207013	8	9	7	46.84	215.98	0	8	28.4242
828	207294	8	8	8	41.36	142.64	0	8	25.4361
828	221512	6	6	6	62.1	200.51	0	6	35.3313
828	223464	5	5	4	63.77	212.89	0	6	35.8284
828	243250	12	11	11	60.22	154.18	0	9	34.8182
828	243635	6	6	6	45.4	252	0	6	19.0157
828	251903	7	5	5	51.42	252.57	0	5	20.8945
828	257519	5	4	4	48.95	220.39	0	5	28.9539
828	268408	8	7	6	58.6	154	0	6	34.1934
828	268490	6	5	4	56	123.23	0	5	28.3089
828	277634	5	4	4	56	221.62	0	5	31.8772
828	291141	5	4	4	57.67	158.51	0	5	33.7043
828	301139	19	18	18	59.43	196.2	0	19	33.9671
828	302069	10	10	10	51.96	228.47	0	10	28.8863
828	317403	38	31	29	48.14	128.11	0	36	26.4338
828	332738	13	12	12	65.24	215.18	0	13	36.1027
828	342502	10	7	7	43.1	222.2	0	8	25.7994
828	348104	7	6	6	40.57	135.46	0	7	24.1329
828	349463	13	12	12	41.28	220.71	0	12	25.0324
828	349863	10	7	7	58.05	150.94	0	9	33.9287
828	356190	26	22	19	44.78	200.39	0	23	27.6463
828	356820	8	7	7	42.48	157.44	0	7	26.5134
828	360778	6	4	4	54.66	209.96	0	5	32.4845
828	362466	5	5	5	40.66	205.48	0	5	25.5674
828	369609	6	6	4	43.36	205.91	0	5	27.0502
828	378994	6	4	4	49.18	154.79	0	5	30.0288
828	385078	10	10	9	44.33	252.12	0	11	18.5708
828	386018	5	5	5	49.27	117.45	0	5	23.8891
828	388604	6	6	6	41.99	150.29	0	6	26.2555
828	391079	17	15	14	40.32	162.75	0	17	25.0248
828	396729	10	8	8	42.68	222.64	0	9	25.5198
828	422916	29	29	25	46.1	147.62	0	31	28.3161
828	424795	5	6	5	55.05	149.42	0	5	32.626
828	425377	10	10	9	51.52	128.91	0	9	28.0983
828	430690	5	5	5	52.49	204.39	0	5	31.5775
828	438621	7	7	6	41.86	159.38	0	6	26.094
828	442189	5	6	5	62.77	200.58	0	5	35.572
828	446740	5	4	3	46.94	125.03	0	5	25.1358
828	455671	12	11	11	66.02	128.89	0	12	33.2679
828	466367	5	4	4	44.45	203.04	0	5	27.5842
828	474828	6	6	5	57.07	228.62	0	6	30.9175
828	474980	6	5	5	42.38	226.47	0	5	24.7672
828	476660	15	14	13	58.38	162.86	0	14	33.6598
828	477623	5	5	5	40.71	117.03	0	5	20.1298
828	496459	7	7	7	45.57	138.38	0	6	27.1382
828	496584	6	6	6	46.42	246.01	0	5	21.591
828	507705	6	6	6	40.04	212.73	0	6	25.049
828	513292	6	6	6	43.88	125.58	0	6	23.8688
828	518695	13	11	10	40.31	203.34	0	13	25.3368
828	538371	11	10	10	54.45	134.72	0	10	30.5914
828	543712	5	5	5	46.42	154.97	0	5	28.6491
828	547776	5	6	5	66.43	201.65	0	5	36.8383
828	548550	5	5	5	43.1	114.17	0	5	20.2933
828	553440	6	4	4	58.38	218.73	0	6	33.2503
828	555992	10	8	8	51.97	162.72	0	8	30.9468
828	560304	9	9	9	57.52	228.77	0	10	31.0524
828	564462	6	5	5	45.4	227.94	0	5	26.0035
828	577518	7	7	7	45.4	250.71	0	7	19.5064
828	580252	5	4	4	47.52	228.24	0	5	26.9509
828	582330	6	6	6	48.85	196.89	0	6	29.4415
828	583758	5	6	5	65.1	229.17	0	5	33.5187
828	589234	5	5	5	42.2	125.99	0	5	23.1619
828	593088	6	6	6	56.52	202.59	0	6	33.2826
828	600444	7	7	7	45.15	250.69	0	7	19.4192
828	629302	5	4	4	58	129.93	0	5	30.915
828	645191	6	6	6	55.02	248.06	0	6	23.9478
828	650784	6	5	5	41.2	207.38	0	5	25.8658
828	654691	5	5	5	43.66	246.81	0	5	20.2033
828	654697	5	5	5	46.53	221.64	0	5	27.6116
828	668703	5	4	4	57.13	136.96	0	5	32.088
828	681425	6	4	4	55.84	142.29	0	6	32.363
828	689026	14	12	12	65.97	115.45	0	14	28.5853
828	696555	7	7	6	48.71	223.01	0	7	28.4549
828	702616	11	9	9	47.76	204.56	0	10	29.32
828	741256	5	5	4	45.39	149.41	0	5	28.0373
828	747783	5	6	5	57.5	133.48	0	5	31.5505
828	751607	7	7	7	44.78	202.1	0	7	27.7259
828	768532	5	5	5	57.53	131.28	0	5	31.0679
828	771679	5	5	5	44.13	220.67	0	5	26.5346
828	790169	6	6	6	42.6	218.23	0	6	26.0164
828	800191	8	7	7	58.37	230.36	0	8	30.9772
828	811308	7	7	7	49.16	130.31	0	7	27.3934
828	814481	6	5	5	52.15	140.87	0	5	30.5952
828	818052	15	14	14	43.35	208.42	0	14	27.0246
828	836733	12	8	8	46.34	209.7	0	10	28.5586
828	847284	11	14	11	45.2	205.87	0	12	28.0248
828	848032	6	6	5	52.2	248.03	0	6	23.0064
828	852472	7	7	7	62.2	160.93	0	7	35.263
828	863501	24	22	21	55.84	206.47	0	23	33.0651
828	888829	5	4	4	50.24	218.45	0	5	29.8076
828	897019	22	6	5	40.28	239.38	0	6	20.9199
828	899455	5	6	5	41.09	212.69	0	5	25.6348
828	922075	5	5	5	46.12	159.39	0	5	28.3523
828	923144	5	4	4	42.35	210.97	0	5	26.4072
828	924722	9	7	6	53.46	127.84	0	7	28.6335
828	930938	6	6	5	46.54	217.15	0	7	28.1616
828	961104	4	5	4	52.6	136.93	0	5	30.207
828	969309	6	5	5	51.66	233.02	0	6	27.6753
828	985094	5	4	4	51.73	237.67	0	5	26.405
828	986183	7	6	6	40.81	120.42	0	7	21.1166
828	986539	6	6	5	40.59	129.59	0	5	23.1267
828	989355	5	5	5	49.42	125.23	0	5	26.2718
828	1.00579e+06	5	5	5	43.47	119.78	0	5	22.1589
828	1.02299e+06	9	9	9	43.46	131.25	0	9	24.8961
828	1.0243e+06	12	11	11	55.35	251.24	0	12	22.7251
828	1.03653e+06	5	5	5	67.75	217.23	0	5	36.6261
828	1.03767e+06	5	6	5	48.03	210.15	0	5	29.3936
828	1.04304e+06	6	6	6	51.95	216.43	0	6	30.8182
828	1.11848e+06	5	4	4	44.81	218.49	0	5	27.1429
828	1.12303e+06	6	5	5	41.47	128.78	0	6	23.4097
828	1.12757e+06	11	9	9	51.55	217.31	0	11	30.5426
828	1.13413e+06	6	6	6	53.08	232.66	0	6	28.3509
828	1.13906e+06	6	6	5	43.38	136.33	0	5	25.7312
828	1.16205e+06	5	5	5	52.79	107.23	0	5	21.2545
828	1.16983e+06	11	7	7	42.25	204.12	0	10	26.4287
828	1.17729e+06	5	6	5	77.37	155.22	0	5	39.6371
828	1.20201e+06	6	5	5	58.48	199.49	0	5	33.9029
828	1.20292e+06	26	26	23	47.7	226.34	0	26	27.4045
828	1.20301e+06	18	15	14	69.18	114.8	0	16	29.0765
828	1.2075e+06	15	13	13	43.61	142.32	0	14	26.6057
828	1.21034e+06	8	9	8	50.19	164.67	0	8	29.9216
828	1.22848e+06	5	5	5	50.36	121.58	0	5	25.6296
828	1.23772e+06	5	5	5	43.19	199.86	0	5	26.7736
828	1.23774e+06	12	11	11	56.03	154.27	0	12	33.1448
828	1.23804e+06	5	5	5	41.79	148.28	0	5	26.0687
828	1.24097e+06	10	9	8	40.72	158.79	0	9	25.4922
828	1.25674e+06	7	6	6	60.78	208.35	0	6	35.0007
828	1.25686e+06	6	6	6	41.86	238.95	0	6	21.7738
828	1.26723e+06	36	36	32	43.01	162.18	0	37	26.5385
828	1.26868e+06	8	7	7	45.39	158.53	0	7	28.0181
828	1.2708e+06	10	9	9	50.54	250.21	0	9	21.5679
828	1.28991e+06	6	4	4	41.34	135.37	0	6	24.5261
828	1.29256e+06	6	6	6	44.45	141.13	0	6	26.9155
828	1.30753e+06	5	5	4	54.72	237.43	0	5	27.6321
828	1.31153e+06	5	5	5	46.52	149.84	0	5	28.6345
828	1.32196e+06	7	6	6	53.59	146.87	0	6	31.8399
828	1.33661e+06	14	11	10	46.99	195.59	0	14	28.3967
828	1.33784e+06	5	4	4	45.93	234.09	0	5	24.9012
828	1.33891e+06	6	5	5	43.75	142.11	0	6	26.6577
828	1.34465e+06	7	6	5	50.14	142.32	0	6	29.85
828	1.34767e+06	11	11	10	55.5	158.63	0	9	32.7992
828	1.35418e+06	6	4	4	59.22	117.4	0	6	27.4258
828	1.35504e+06	5	5	5	47.1	125.46	0	5	25.3174
828	1.36064e+06	19	18	17	43.24	216.93	0	20	26.4838
828	1.36125e+06	6	4	4	48.51	162.35	0	6	29.344
828	1.36151e+06	5	5	5	51.4	157.11	0	5	31.0363
828	1.36247e+06	5	5	5	50.25	218.26	0	5	29.8348
828	1.37205e+06	14	12	11	44.6	122.45	0	12	23.4049
828	1.38045e+06	5	5	5	41.55	203.01	0	5	26.0179
828	1.3873e+06	5	4	3	49.25	238.75	0	5	25.0765
828	1.40796e+06	5	4	4	45.25	201.36	0	5	27.9403
828	1.42169e+06	7	7	6	55.96	213.49	0	6	32.8316
828	1.42791e+06	10	10	9	49.27	226.98	0	9	28.0082
828	1.44973e+06	10	10	9	48.82	230.27	0	9	27.112
828	1.45586e+06	5	4	4	50.5	202.45	0	5	30.5978
828	1.45689e+06	5	5	5	52.23	248.51	0	5	22.8288
828	1.46096e+06	5	5	5	54.73	197.81	0	5	32.2194
