theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,324.6506,-6.1294255,10.031189,23686.713,1.415231,"[22.473353564960775, 33.65747746704978, 37.62958732446668, 27.387201383020294, 34.75678936306409, 41.77207756424975, 35.59869420425829, 26.310494070174236, 9.534982536243009, 10.970203105096703, 19.00128735853763, 15.87399453444863, 38.69895083376873, 25.234398066925234, 26.385781494978538, 38.79283619102888, 55.46878457146173, 45.87118205386732, 33.532942503052276, 45.24546531199748, 62.25161107091141, 62.439610832127315, 76.20274865445151, 75.82176643468898, 41.70821573534031, 52.292089880995455, 42.21866177104307, 31.179067805830037, 46.50252597095916, 35.638319389740545, 45.80491907725813, 53.93526189525946, 40.31817011788579, 48.11142128186129, 58.49676407772276, 51.89782020079861]","[3.2167950781380252, 1.4535758371760203, 1.5482101135137603, 0.32449313780156575, 3.2509925161919937, 1.7639856512953596, 1.1154164264841775, 1.3976554136450696, 4.480665776787735, 43.98884715103521, 4.983496375200224, 1.6186419056683052, 0.8336166601355481, 0.5692884144259662, 0.7430431773749793, 0.5331433310014445, 0.3718812609227692, 0.4738915893362789, 1.720228391449626, 1.0289511666065307, 1.8511892455380135, 1.2595736217208022, 0.4501505868463981, 0.434626438995687]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False, True, True, True, False]","[1, 2, 3, 4, 5, 7, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19, 24, 25, 26, 27, 32, 33, 34]",-7.056747621340172,12.66742249686638,28831.227694474,1.499557948688667,0.37612472688001913
30.0,169.81143,-11.759964,-67.0921,24141.586,1.4149319,"[71.4989122423575, 72.67962465910284, 59.968859114606765, 58.41194028754945, 102.74270793255089, 103.40580500253158, 90.45944668083402, 89.62220211694722, 82.63604679260577, 79.35495887723253, 54.68104933344626, 59.09436115164094, 91.1069107934357, 84.93077984579398, 71.30935524852244, 78.42791473266603, 122.2736438447867, 117.76508802179137, 101.46700815735575, 106.49767133313598, 20.684099995400175, 14.19809228234311, 9.380446138986006, 17.39571851722041, 120.28858517236505, 131.1009547351547, 120.0476774535432, 109.24387024772015, 71.1228978133661, 62.28680980881889, 50.39331255434731, 60.97350910621054, 40.30628362176063, 42.74119004434128, 30.59578757502238, 26.8265804706385]","[2.804325302926505, 6.248542448369467, 28.459013962164153, 10.981386027685025, 0.4356200466068779, 0.5092220153750443, 0.6218250023155677, 0.4957726724990984, 0.35705113011162454, 0.4591264012383251, 1.2873689212450166, 1.77876814836409]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, True, False, True, False, True, True, False, True, True, True, True]","[6, 7, 8, 9]","[20, 21, 22, 23, 25, 27, 29, 30, 32, 33, 34, 35]",-2.6614197385688048,-70.57566290594207,64678.16757104775,1.6788412656935185,0.3852959572033486
30.0,306.34937,-25.61837,-27.419138,19975.895,1.4165506,"[34.99697203158011, 36.464362656228836, 25.934190949463517, 23.002709116772078, 63.70846929472991, 63.80966227134456, 52.143798728704226, 51.64761239019163, 53.66018954165385, 47.496147325960536, 25.757730349277118, 34.73373062514662, 73.58721435998066, 61.57243617447744, 53.10133146291226, 66.24681778500577, 95.99453525994885, 86.63134787400048, 73.81121707843664, 84.1889295540591, 36.97656925955828, 30.747920040530698, 41.3844802166053, 45.831049331377166, 78.0799977234033, 85.19520693880257, 75.17274205949072, 68.17849697838682, 66.16477199938346, 51.9541669744362, 49.031381957814325, 63.30298239529228, 6.482357774756996, 15.014913265222448, 16.80216203176151, 7.689713488236275]","[0.7619451640582665, 2.815210056014177, 3.758905137457498, 0.7803693595455914, 0.7451399706485794, 1.0181107535594847, 0.6122498250589137, 0.9633701567242784, 0.6954782165405226, 5.833225642762533, 4.274569996973363, 1.7157040718125132, 2.470527662009727]","[False, True, True, True, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, True, True, True, True]","[1, 3, 6, 9]","[1, 2, 3, 9, 10, 11, 20, 21, 22, 32, 33, 34, 35]",-29.962085266190535,-22.286193808783928,23714.089003241406,1.4731249237596984,0.08387588211103722
30.0,24.785889,16.137339,-1.5207517,11810.668,1.4406152,"[42.99795795114322, 53.86450690481924, 52.91754880396689, 42.17201124282434, 57.95663399295575, 66.96901836709449, 59.916043276962405, 49.948238424230226, 20.424890908626733, 31.43888041658327, 31.12749964401377, 21.492430736115907, 19.845091151557558, 11.895301286687806, 5.59473070277522, 18.14596177249506, 47.18865640770445, 45.41069767212731, 28.789921311547076, 32.5070258633335, 53.636224665496925, 54.91440536231934, 68.36534429810594, 67.54901656004765, 60.83255170564036, 75.67043469678613, 66.07409102257708, 50.985745506097395, 28.19704916567095, 18.478273382571057, 32.52532587144212, 39.42144003485883, 46.982190287736906, 56.09388759936792, 62.30896378000246, 54.549856994750904]","[0.5351763400362758, 0.7414162704130497, 0.45982007755012044, 3.672997035631319, 0.41708577333427055, 0.7292187613684956, 0.5543154278179494, 0.690950943929393, 6.056721980978802, 1.036274451308134, 7.023329414972444, 3.6920897844361087, 0.6701700025942267, 4.3731691633782726, 7.942331273381302, 1.360945494436636, 1.4575573547584253, 0.5147851004106242, 0.40044694593766833, 0.904670939212892, 0.7987398563361747, 0.5101148584266988, 1.6930975565096225, 2.4381461666851507, 1.7183999099382539, 0.5076533955771748, 1.216090761306809, 0.46153107612598226, 1.4768291900797585]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, False, False, False, False, True, True, True, True, False, True, True, True]","[1, 2, 3, 4, 5, 6, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 28, 29, 30, 31, 33, 34, 35]",8.863463560287682,-5.109119373186978,31090.48749211646,1.4340272075882383,0.3117059769803056
30.0,67.66287,-23.811253,-64.465996,22950.754,1.4003433,"[57.551628689972866, 60.74937907237293, 49.54878476220442, 45.88253260095118, 85.39208790835951, 87.96489588326469, 76.48350170683547, 73.70300958720306, 62.7561001278431, 59.921631736437845, 38.31096087429383, 43.298731963298316, 83.81467336844642, 75.61617221933174, 65.44948365331177, 75.08215530842038, 108.37582969713627, 102.78566594826202, 89.26543292354869, 96.22530869187851, 29.820107968583315, 20.54421317327376, 21.772102343380904, 31.027998872264035, 103.76141009623944, 114.15771149485617, 104.19840269979315, 93.98162013637962, 72.50127647469448, 60.872118860323184, 53.9494339577582, 66.97477881353853, 29.906359738657578, 34.4931665833068, 24.167731023237042, 17.818054519151506]","[0.7538129916278327, 0.3686093202814823, 0.420990559022601, 0.50829596272329, 0.461526260506816, 0.4050690771603002, 1.339699800421552, 0.7064007676956129, 0.38513477619101355, 0.38949263895430214, 1.9029037254612617, 1.2056202423281783, 1.2214050242086734, 0.3272251839317926, 0.6539995623071019, 1.352679166125088, 1.9217987612980165, 1.6698306653557753, 2.9656828903570402]","[False, False, True, True, False, True, True, True, True, False, True, True, False, False, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, False, True, True, True, True]","[1, 2, 3, 5, 6, 8, 9]","[2, 3, 5, 6, 7, 8, 10, 11, 16, 18, 21, 22, 23, 28, 29, 32, 33, 34, 35]",-26.488730756418562,-58.34963557621302,50554.430081472914,1.7290141406849828,0.08656912738829786
30.0,166.97931,-36.530552,44.13973,18181.467,1.4621962,"[41.427979208365834, 39.451854074768306, 52.50041552806277, 53.83655739482146, 16.919305696604248, 9.173316363095928, 21.54648732990333, 25.467958272505065, 55.55198349574914, 46.79144812962276, 66.32359868541805, 72.51454482749179, 72.08142736268233, 60.68659161745513, 69.17886722988735, 79.18621931405698, 65.52471622234225, 52.81680713617856, 54.24111498666184, 66.16600707169856, 104.87380348390711, 102.618139454605, 116.33576869590324, 118.2796836152725, 26.324178228033652, 25.500780698156234, 17.489571818619215, 24.048340424138583, 89.92836893090102, 80.51612528382897, 91.95721324999025, 100.36475808952778, 71.45597645237154, 70.67293805659878, 84.36403670980827, 84.92166098899295]","[8.273427079363566, 9.860322969715769, 2.467042607505147, 1.8161079142151808, 1.2466333261350304, 3.4150274061575163, 0.45412701622741974, 0.5726907402276993, 2.299875202702313, 1.085886686313443, 3.664340914749517, 1.258566248707655, 1.1957433165573492, 0.4875416435846468, 0.5823059416398769, 0.46572734306498265]","[False, False, False, False, True, True, True, True, True, True, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, True, True, True, True]","[2, 3, 4, 7, 9]","[4, 5, 6, 7, 8, 9, 12, 14, 24, 25, 26, 27, 32, 33, 34, 35]",-35.28279211440381,38.17318942113159,58684.031475732816,1.6772773404893055,0.176175298467105
30.0,250.71158,-26.195078,45.506,27405.45,1.3716279,"[29.904267930692555, 30.0830720236447, 41.326359122426396, 41.50119921870105, 3.574782708623559, 9.141333334057373, 15.526814854631423, 13.982297236263914, 42.5527303752872, 31.596317392679307, 49.904694044576054, 57.92668926952931, 71.91653869948821, 58.789915473081116, 67.16772641112492, 79.11163587030943, 62.95883246843184, 48.72122779313417, 52.04689664002601, 65.80875657875156, 97.41544426573286, 93.69607972269499, 106.02755977313004, 109.41332698580918, 17.641171979340214, 17.440777090227694, 8.898089799744376, 16.94472989900166, 90.19891873486843, 78.68144970180404, 89.16064001934146, 99.53838916418519, 58.01296721153384, 57.59622093425257, 69.63070107258005, 70.14483961248855]","[1.2945091215575613, 1.4250810916830852, 1.453966447492925, 9.457452995021168, 4.582092529389916, 3.4073311381223723, 2.6604749444054394, 1.5531469409058734, 1.7273820391515406, 1.0970859992794872, 0.4567842385390909, 0.4260494123871733, 1.4817115010284796, 1.0013275938790018, 0.9081057477288129, 3.185142831104557, 2.2685804018160187, 7.494691668487175, 24.56108244453988, 1.873602772631296, 0.5588829063060806, 0.8376727743846614]","[True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False, False, True, True, False]","[1, 2, 3, 4, 5, 7, 9]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 24, 25, 26, 27, 33, 34]",-20.658710507872687,53.62982643867572,89247.40686212937,1.7357943356955308,0.2319960146871293
30.0,52.587982,-3.1090407,-33.60873,40944.973,1.3841345,"[42.804373123761685, 51.50648326063809, 43.753377599263864, 33.65516047647181, 68.42290044032445, 74.80209566871247, 64.47843078093051, 57.29592532562915, 34.58652505747401, 37.43115983888374, 16.108310444321518, 11.66402152963986, 50.680140980561376, 43.27670226737909, 32.61198176483775, 42.64560738100796, 76.5282390258254, 72.77151846237449, 58.037620812806985, 63.50739724050899, 24.36976869052786, 21.524465358618414, 34.71194477262003, 36.991775389092886, 80.79294195111197, 93.91446667115203, 83.83004037884744, 70.62265820116599, 42.58777804741902, 29.456254954680844, 27.737553623195915, 42.00494281561583, 25.285325092276377, 36.565854784156016, 36.091700548546534, 25.4010144880276]","[2.4364736022018803, 2.999082207679748, 2.6218889326584045, 0.6404819375858073, 0.5191392378836143, 3.0953964082206165, 2.46058331757057, 4.450683550136844, 3.4196256864361647, 0.35843780127967273, 2.9704741588452963, 0.42234624667865467, 0.7752134669117811, 0.38833025752044303, 3.493852004772279, 11.63645706525663, 3.6670838187380532, 1.8942735907508106, 0.3908770840342452, 0.9191154343325916, 0.7885571841786546, 2.3622474655872434, 2.527728495074481, 4.939532498034034, 2.3051431266272937, 1.8392303367940388, 4.749871608687609]","[True, False, True, True, True, False, True, False, True, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, True, False, True, False, True, False, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 18, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 33, 34, 35]",-10.496540096376275,-40.90166705198309,58207.30572413338,1.3666294289873977,0.2708097165130763
30.0,115.03125,-35.729103,-35.595856,77195.18,1.2995409,"[35.48761634604318, 31.809162449031668, 20.048295266166736, 24.869390185777394, 62.46884536725719, 59.84111466231426, 48.07494439383919, 51.00590400021109, 60.16649442951687, 50.02149408041352, 35.897512108602875, 48.39206431886846, 86.32113042659854, 73.73839521349794, 66.15675010884513, 79.69470151353588, 106.82081117268729, 96.83624957606884, 84.98840664857066, 96.07574437029918, 44.324996747130754, 36.089439611044284, 43.22910719389455, 50.045525599669176, 85.85422744145082, 92.15542720010335, 82.30144326688544, 76.44856750352209, 79.96867293504077, 65.42662405418594, 62.09972835023375, 77.08622655729118, 13.636762709922339, 4.0724997380114685, 8.44180814542584, 14.490230033501245]","[2.7526960503764264, 1.8228321540646435, 10.935497720067092, 6.862041426867973, 1.804888611886559, 1.2581666431775906, 1.9185672082552094, 1.2220226955123061, 0.6064017553155014, 0.9596700348505158, 3.5624100667674368, 3.2769579712937515, 1.511520183667904, 0.5450054276280286, 4.416112129281206, 5.132702792563089, 2.4320268776358622, 0.8773630166926035, 0.7303647878693371, 2.507500713918267, 0.6042105577340939, 19.024828585182746, 16.162708038237035, 85.8685330646794, 42.62618902252941]","[True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, False, False, False, True, True, True, True, False, False, False, False, True, True, False, True, True, True, True, True]","[1, 2, 3, 4, 6, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 20, 21, 22, 23, 28, 29, 31, 32, 33, 34, 35]",-33.65388580345895,-38.69872018177033,92153.44291905007,1.1822311674106984,0.2357020735249483
30.0,0.031799316,34.18714,10.8215475,123593.625,1.3062001,"[57.43852210575935, 68.0141430207433, 70.2160756922205, 60.03001189761317, 63.07238745486003, 72.8352442109076, 69.13079269015684, 58.75597526998543, 33.046548895429545, 44.59581444780099, 50.35225059203208, 40.48123673630216, 1.2357797637075452, 11.516003422740072, 18.70585134068576, 14.831211208455201, 34.798173611222545, 36.29682963268629, 20.62551558644482, 17.773597895558883, 71.33324815445138, 74.6967564347036, 87.81697451610336, 84.9857446469204, 57.476142114754424, 71.84661272217562, 64.06258482569207, 49.81211186207871, 28.15884359141256, 28.63588617554806, 43.581789615008674, 43.242927275343156, 67.63695435612772, 76.49115686109988, 83.97649155723745, 76.00739433492704]","[13.116875799690803, 2.024916432252744, 2.335771918296814, 1.7769512970273085, 2.019025930544225, 0.6938431321120843, 1.68418411801501, 3.1025326106606457, 8.87525663143251, 6.952548899301668, 4.769554225409903, 4.752232534129445, 3.6129624378390424, 222.490915438024, 20.713022569330725, 1.4082958422056058, 5.205565109485533, 17.450671370436503, 0.5504604792449532, 0.31721255764728634, 0.5523671009918538, 0.6017731729804014, 3.3345273355158365, 1.0922434853344427, 1.1843670977324974, 7.666289806365965, 10.498658186051902, 3.4776013798829983, 3.040770750220229, 2.2513628369424397, 0.9414822590060349, 1.6464138539825997, 1.3796051100986757]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",22.44201128366146,10.942023744922782,99094.86792773797,1.5557679073629749,0.583838808310358
30.0,32.512405,0.30653092,36.078854,32826.055,1.3473889,"[40.18674903334897, 47.673783470649305, 55.94730768148877, 50.08923328344393, 28.06922405646062, 39.15361273557649, 40.24923967563251, 30.19142477598358, 27.7403414281742, 29.752092008571786, 52.419505992534305, 52.04452262004607, 43.37505847816867, 33.24453411141698, 45.824717726006305, 54.12824718182656, 32.80851602773541, 20.63326079674847, 22.168722202054987, 34.81625337502303, 90.2158956700269, 89.06260255903587, 102.897130122961, 104.05747016195615, 20.093394369766507, 35.41325194786746, 27.018723949478602, 11.73155632588339, 67.22891209537758, 59.25869045122155, 73.07892182131349, 80.03045582018053, 65.29722595391989, 69.32562185867864, 80.73649374345214, 77.55489214178785]","[2.4972421730436927, 2.9007545331629307, 1.9427992221785755, 2.7895749705593755, 3.9327660711800174, 1.8773369672821785, 1.1261559841109485, 5.816174716484255, 4.225566983222961, 1.0549436073477674, 0.395949248497079, 1.668142654546877, 1.4205220632436797, 1.0589109506548904, 0.8157928724114487, 0.7733043010641888, 3.797109170657832, 0.588460030352197, 2.1723621502155206, 1.2523182099912222, 2.124382228386111, 4.656288681960687, 0.3376002537041175, 0.9998332073048847, 1.5094457421360945, 0.47812560891232836, 0.9774353991194468]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, False, False, False, True, True, True, True, True, True, True, False, True, False, True, False]","[1, 2, 3, 4, 5, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 24, 25, 26, 27, 28, 29, 30, 32, 34]",-15.337141656964715,28.426281652784184,83962.86676793384,1.7961123733642381,0.30424360280777046
